name,start datetime,venue names,attractions names,public start datetime,public end datetime,presales start datetime,presales end datetime,url,artist,id,price ranges,ticket limit,timezone,TBA,TBD
Rock Hart: Only Headliners Allowed,2022-07-22 16:00:00,Prudential Center,"Chris Rock & Kevin Hart, Kevin Hart, Chris Rock",2022-03-11 07:00:00,2022-07-22 16:00:00,"2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-11 07:00:00, 2022-03-11 07:00:00, 2022-03-11 07:00:00","2022-03-10 19:00:00, 2022-03-10 19:00:00, 2022-03-10 19:00:00, 2022-03-11 06:00:00, 2022-03-11 06:00:00, 2022-07-08 19:00:00, 2022-07-22 16:00:00, 2022-07-15 19:00:00",https://www.ticketmaster.com/rock-hart-only-headliners-allowed-newark-new-jersey-07-22-2022/event/02005C4BF1858470,K8vZ917GQ1f,vvG1FZ97Rs-boY,"min: 89.0 USD, max: 309.0 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-07-15 16:00:00,Little Caesars Arena,Kevin Hart,2022-02-18 07:00:00,2022-07-15 16:00:00,"2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00","2022-02-18 06:00:00, 2022-07-15 16:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-07-01 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-detroit-michigan-07-15-2022/event/08005C49EE945A12,K8vZ917GQ1f,vvG1OZ97EmPAI3,"min: 69.5 USD, max: 179.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-08-13 17:00:00,AT&T Center,Kevin Hart,2022-02-18 08:00:00,2022-08-13 17:00:00,"2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00","2022-02-18 07:00:00, 2022-08-13 17:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-07-30 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-san-antonio-texas-08-13-2022/event/3A005C499CAB4C1B,K8vZ917GQ1f,G5dIZ97JjnVYh,"min: 59.5 USD, max: 178.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-08-19 16:00:00,Capital One Arena,Kevin Hart,2022-02-18 07:00:00,2022-08-19 16:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-02-18 06:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-08-05 19:00:00, 2022-08-19 16:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-washington-district-of-columbia-08-19-2022/event/15005C4844ED6EA1,K8vZ917GQ1f,G5vfZ97-7DpB-,"min: 69.5 USD, max: 209.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-07-28 16:00:00,TD Garden,Kevin Hart,2022-02-18 07:00:00,2022-07-28 17:00:00,"2022-02-16 07:00:00, 2022-02-16 09:00:00, 2022-02-16 09:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-07-28 17:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-07-14 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-boston-massachusetts-07-28-2022/event/01005C4899A429A7,K8vZ917GQ1f,vvG17Z97x_teJE,"min: 59.0 USD, max: 169.0 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-09-16 16:00:00,Amway Center,Kevin Hart,2022-02-18 07:00:00,2022-09-16 17:00:00,"2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-18 06:00:00, 2022-09-16 17:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-09-02 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-orlando-florida-09-16-2022/event/22005C49A4A3BBA6,K8vZ917GQ1f,G5eFZ97J0IDmJ,"min: 56.5 USD, max: 847.0 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-08-20 16:00:00,PNC Arena,Kevin Hart,2022-02-18 07:00:00,2022-08-20 17:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-08-06 19:00:00, 2022-08-20 17:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-raleigh-north-carolina-08-20-2022/event/2D005C4AE96C70CB,K8vZ917GQ1f,G5eVZ97lth6d5,"min: 49.5 USD, max: 179.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-09-09 16:00:00,State Farm Arena,Kevin Hart,2022-02-18 07:00:00,2022-09-09 16:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-08-26 19:00:00, 2022-02-18 06:00:00, 2022-09-09 16:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-atlanta-georgia-09-09-2022/event/0E005C4BB8353FD7,K8vZ917GQ1f,vvG1zZ97mzuKT9,"min: 59.5 USD, max: 189.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Rock Hart: Only Headliners Allowed,2022-07-21 17:00:00,Northwell Health at Jones Beach Theater,"Chris Rock & Kevin Hart, Kevin Hart, Chris Rock",2022-03-11 07:00:00,2022-07-21 19:00:00,"2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-11 07:00:00, 2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-11 07:00:00, 2022-03-11 07:00:00","2022-03-10 19:00:00, 2022-03-10 19:00:00, 2022-03-11 06:00:00, 2022-07-21 19:00:00, 2022-03-10 19:00:00, 2022-03-11 06:00:00, 2022-07-07 19:00:00, 2022-07-14 19:00:00",https://concerts.livenation.com/rock-hart-only-headliners-allowed-wantagh-new-york-07-21-2022/event/1D005C49B7F225B4,K8vZ917GQ1f,G5vVZ97JMHxpV,"min: 79.5 USD, max: 269.5 USD",There is an overall eight (8) ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-08-12 17:00:00,American Airlines Center,Kevin Hart,2022-02-18 08:00:00,2022-08-12 18:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-02-17 20:00:00, 2022-08-12 18:00:00, 2022-07-29 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-dallas-texas-08-12-2022/event/0C005C4AB6B22E7F,K8vZ917GQ1f,vvG1YZ97nUixyT,"min: 69.5 USD, max: 189.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-09-15 16:00:00,Amalie Arena,Kevin Hart,2022-02-18 07:00:00,2022-09-15 18:30:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-09-01 19:00:00, 2022-02-18 06:00:00, 2022-09-15 16:00:00, 2022-02-17 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-tampa-florida-09-15-2022/event/0D005C4AEA4BDBCD,K8vZ917GQ1f,vvG1VZ97ln3WRu,"min: 55.75 USD, max: 159.75 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
#EssenceFest presents Kevin Hart - Reality Check,2022-06-30 18:00:00,Smoothie King Center,"Kevin Hart, ESSENCE Festival",2022-03-03 09:00:00,2022-06-30 18:00:00,,,https://www.ticketmaster.com/essencefest-presents-kevin-hart-reality-check-new-orleans-louisiana-06-30-2022/event/1B005C51E92EAF43,K8vZ917GQ1f,G5viZ9A6t5nWd,"min: 60.0 USD, max: 175.5 USD",,America/Chicago,False,False
Kevin Hart: Reality Check,2022-09-23 17:00:00,United Center,Kevin Hart,2022-02-18 08:00:00,2022-09-23 15:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-02-18 07:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-09-23 15:00:00, 2022-09-09 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-chicago-illinois-09-23-2022/event/04005C49DDE32FA5,K8vZ917GQ1f,vvG18Z97EqzwXP,"min: 69.5 USD, max: 189.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-07-17 16:00:00,PPG Paints Arena,Kevin Hart,2022-02-18 07:00:00,2022-07-17 16:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-17 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-07-03 19:00:00, 2022-02-18 06:00:00, 2022-07-17 16:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-pittsburgh-pennsylvania-07-17-2022/event/16005C490F0D5C1A,K8vZ917GQ1f,G5vbZ9702d4YQ,"min: 37.5 USD, max: 133.25 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-09-17 16:00:00,FTX Arena,Kevin Hart,2022-02-18 07:00:00,2022-09-17 18:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-09-03 19:00:00, 2022-02-18 06:00:00, 2022-09-17 18:00:00, 2022-02-17 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-miami-florida-09-17-2022/event/0D005C4AC4F7CFB6,K8vZ917GQ1f,vvG1VZ97l7WHXU,"min: 74.75 USD, max: 184.75 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-09-10 17:00:00,Bridgestone Arena,Kevin Hart,2022-02-18 08:00:00,2022-09-10 18:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-08-27 20:00:00, 2022-02-18 07:00:00, 2022-09-10 17:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-nashville-tennessee-09-10-2022/event/1B005C4BC540738E,K8vZ917GQ1f,G5viZ97RA86CC,"min: 44.4 USD, max: 143.0 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-07-16 16:00:00,Van Andel Arena,Kevin Hart,2022-02-18 07:00:00,2022-07-16 17:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-02-18 06:00:00, 2022-07-02 19:00:00, 2022-07-16 17:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-grand-rapids-michigan-07-16-2022/event/08005C4B097B6C0F,K8vZ917GQ1f,vvG1OZ97iarUY2,"min: 69.5 USD, max: 165.0 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-08-25 17:00:00,CHI Health Center Omaha,Kevin Hart,2022-02-18 08:00:00,2022-08-25 18:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-08-11 20:00:00, 2022-02-18 07:00:00, 2022-08-25 18:00:00, 2022-02-17 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-omaha-nebraska-08-25-2022/event/06005C4E7E8511DD,K8vZ917GQ1f,vvG1bZ97yX-o6q,"min: 56.0 USD, max: 156.0 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-08-26 17:00:00,Target Center,Kevin Hart,2022-02-18 08:00:00,2022-08-26 19:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00","2022-02-17 07:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-08-26 19:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-08-11 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-minneapolis-minnesota-08-26-2022/event/06005C4CE840884E,K8vZ917GQ1f,vvG1bZ97SI8F-C,"min: 45.5 USD, max: 165.5 USD",,America/Chicago,False,False
Kevin Hart: Reality Check,2022-09-11 16:00:00,Spectrum Center ,Kevin Hart,2022-02-18 07:00:00,2022-09-11 18:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-08-28 19:00:00, 2022-02-18 06:00:00, 2022-09-11 18:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-charlotte-north-carolina-09-11-2022/event/2D005C4B93E736AA,K8vZ917GQ1f,G5eVZ97mKySQn,"min: 39.5 USD, max: 129.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-07-09 17:00:00,Mark G Etess Arena at Hard Rock Hotel & Casino,Kevin Hart,2022-02-18 07:00:00,2022-07-09 19:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-06-25 19:00:00, 2022-02-18 06:00:00, 2022-02-17 19:00:00, 2022-07-09 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-atlantic-city-new-jersey-07-09-2022/event/02005C4ADB0A7109,K8vZ917GQ1f,vvG1FZ97lheE7a,"min: 99.0 USD, max: 249.0 USD",There is an 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-09-24 17:00:00,Enterprise Center,Kevin Hart,2022-02-18 08:00:00,2022-09-24 17:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-18 07:00:00, 2022-02-18 07:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-09-24 17:00:00, 2022-09-10 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-st-louis-missouri-09-24-2022/event/06005C49AC6140C5,K8vZ917GQ1f,vvG1bZ97JibfdA,"min: 46.5 USD, max: 156.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Rock Hart: Only Headliners Allowed,2022-07-24 16:00:00,PNC Bank Arts Center,"Chris Rock & Kevin Hart, Kevin Hart, Chris Rock",2022-03-11 07:00:00,2022-07-24 18:00:00,"2022-03-10 07:00:00, 2022-03-10 07:00:00, 2022-03-09 07:00:00, 2022-03-09 07:00:00, 2022-03-10 07:00:00, 2022-03-11 07:00:00, 2022-03-11 07:00:00, 2022-03-09 07:00:00, 2022-03-11 07:00:00, 2022-05-03 09:00:00, 2022-05-03 05:00:00, 2022-05-04 07:00:00","2022-03-10 19:00:00, 2022-03-10 19:00:00, 2022-03-10 19:00:00, 2022-03-11 06:00:00, 2022-03-10 19:00:00, 2022-07-10 19:00:00, 2022-07-17 19:00:00, 2022-03-11 06:00:00, 2022-07-24 18:00:00, 2022-05-03 20:59:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00",https://concerts.livenation.com/rock-hart-only-headliners-allowed-holmdel-new-jersey-07-24-2022/event/02005C4BC9A071FA,K8vZ917GQ1f,vvG1FZ97RaI66B,"min: 51.0 USD, max: 261.0 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-08-07 17:00:00,Moody Center ATX,Kevin Hart,2022-02-18 08:00:00,2022-08-07 17:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-02-18 07:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-08-07 17:00:00, 2022-07-24 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-austin-texas-08-07-2022/event/3A005C4AD86A68E2,K8vZ917GQ1f,G5dIZ97lbQJNx,"min: 79.5 USD, max: 159.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-08-21 16:00:00,Scope Arena,Kevin Hart,2022-02-18 07:00:00,2022-08-21 16:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-08-07 19:00:00, 2022-02-18 06:00:00, 2022-08-21 16:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-norfolk-virginia-08-21-2022/event/01005C49385A8C8A,K8vZ917GQ1f,vvG17Z970zpIw1,"min: 59.5 USD, max: 150.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-07-08 17:00:00,Mark G Etess Arena at Hard Rock Hotel & Casino,Kevin Hart,2022-02-18 07:00:00,2022-07-08 19:00:00,"2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-18 06:00:00, 2022-06-24 19:00:00, 2022-02-18 06:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-07-08 19:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-atlantic-city-new-jersey-07-08-2022/event/02005C4ADB037106,K8vZ917GQ1f,vvG1FZ97lhZM7k,"min: 99.0 USD, max: 249.0 USD",There is an 8 ticket limit for this event.,America/New_York,False,False
Kevin Hart: Reality Check,2022-10-01 19:00:00,Chase Center,Kevin Hart,2022-02-18 10:00:00,2022-10-01 19:00:00,"2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-18 10:00:00, 2022-02-16 10:00:00, 2022-02-18 10:00:00, 2022-02-18 10:00:00","2022-02-17 22:00:00, 2022-02-16 22:00:00, 2022-02-17 22:00:00, 2022-02-17 22:00:00, 2022-02-18 09:00:00, 2022-10-01 19:00:00, 2022-02-18 09:00:00, 2022-09-17 22:00:00, 2022-09-02 22:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-san-francisco-california-10-01-2022/event/1C005C49F8797031,K8vZ917GQ1f,G5vYZ97Ezr9Zs,"min: 59.5 USD, max: 169.5 USD",There is an overall 8 ticket limit for this event.,America/Los_Angeles,False,False
Kevin Hart: Reality Check,2022-08-14 17:00:00,Paycom Center,Kevin Hart,2022-02-18 08:00:00,2022-08-14 17:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-08-14 17:00:00, 2022-07-31 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-oklahoma-city-oklahoma-08-14-2022/event/0C005C49B6A9345B,K8vZ917GQ1f,vvG1YZ97JUnKoh,"min: 55.5 USD, max: 145.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-08-28 17:00:00,Fiserv Forum,Kevin Hart,2022-02-18 08:00:00,2022-08-28 19:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-08-28 19:00:00, 2022-02-18 07:00:00, 2022-08-13 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-milwaukee-wisconsin-08-28-2022/event/07005C4843BD61C7,K8vZ917GQ1f,vvG1jZ97-dRp66,"min: 54.5 USD, max: 154.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-08-06 17:00:00,Simmons Bank Arena,Kevin Hart,2022-02-18 08:00:00,2022-08-06 16:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-07-23 20:00:00, 2022-02-18 07:00:00, 2022-08-06 16:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-north-little-rock-arkansas-08-06-2022/event/1B005C49CC3C62E6,K8vZ917GQ1f,G5viZ97EG2k5J,"min: 35.5 USD, max: 128.5 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Kevin Hart: Reality Check,2022-09-30 19:00:00,SAP Center at San Jose,Kevin Hart,2022-02-18 10:00:00,2022-09-30 20:00:00,"2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-18 10:00:00, 2022-02-16 10:00:00, 2022-02-16 10:00:00, 2022-02-18 10:00:00, 2022-02-16 10:00:00","2022-02-17 22:00:00, 2022-02-17 22:00:00, 2022-02-17 22:00:00, 2022-02-18 09:00:00, 2022-09-30 20:00:00, 2022-02-17 22:00:00, 2022-02-18 09:00:00, 2022-09-16 22:00:00, 2022-02-17 22:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-san-jose-california-09-30-2022/event/1C005C4824857CD6,K8vZ917GQ1f,G5vYZ97O0-9Sp,"min: 45.5 USD, max: 151.5 USD",There is an overall 8 ticket limit for this event.,America/Los_Angeles,False,False
Kevin Hart: Reality Check,2022-08-27 17:00:00,Coliseum at Alliant Energy Center,Kevin Hart,2022-02-18 08:00:00,2022-08-27 19:00:00,"2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-18 07:00:00, 2022-02-18 07:00:00, 2022-08-27 19:00:00, 2022-08-13 20:00:00",https://www.ticketmaster.com/kevin-hart-reality-check-madison-wisconsin-08-27-2022/event/07005C4AA5D24919,K8vZ917GQ1f,vvG1jZ97nPV00_,"min: 44.0 USD, max: 154.0 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
